Município;AIS;Natureza;Data;Hora;Dia da Semana;Meio Empregado;Gênero;Idade da Vítima;Escolaridade da Vítima;Raça da Vítima
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-03-04;04:59:59;Quinta;Arma de fogo;Feminino;15;Ensino Fundamental Incompleto;Não Informada
Eusébio;AIS 15;HOMICIDIO DOLOSO;2021-03-04;06:00:00;Quinta;Arma de fogo;Masculino;26;Ensino Médio Completo;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-03-04;06:29:59;Quinta;Outros meios;Masculino;34;Ensino Fundamental Incompleto;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-03-04;07:59:59;Quinta;Arma de fogo;Masculino;17;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-03-04;18:29:59;Quinta;Arma de fogo;Masculino;26;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-03-04;22:06:00;Quinta;Arma de fogo;Masculino;24;Ensino Fundamental Incompleto;Não Informada
Paracuru;AIS 23;HOMICIDIO DOLOSO;2021-03-04;22:30:00;Quinta;Arma de fogo;Masculino;24;Não Alfabetizado;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-03-04;22:56:00;Quinta;Arma de fogo;Masculino;28;Alfabetizado;Parda
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-03-05;02:48:00;Sexta;Arma de fogo;Masculino;30;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-03-05;04:49:59;Sexta;Arma branca;Feminino;40;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-03-05;10:34:59;Sexta;Arma de fogo;Masculino;32;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-03-05;13:20:00;Sexta;Arma de fogo;Masculino;17;Ensino Médio Incompleto;Não Informada
Ipueiras;AIS 07;HOMICIDIO DOLOSO;2021-03-05;16:00:00;Sexta;Arma de fogo;Masculino;30;Alfabetizado;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-03-05;20:30:00;Sexta;Arma de fogo;Masculino;29;Não Informada;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-03-05;22:04:59;Sexta;Arma de fogo;Masculino;23;Ensino Médio Completo;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-03-05;22:45:00;Sexta;Arma de fogo;Masculino;23;Não Alfabetizado;Não Informada
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-03-06;02:56:00;Sábado;Arma de fogo;Masculino;33;Alfabetizado;Não Informada
Fortim;AIS 30;HOMICIDIO DOLOSO;2021-03-06;03:00:00;Sábado;Arma de fogo;Masculino;53;Não Alfabetizado;Parda
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-03-06;03:54:00;Sábado;Arma de fogo;Masculino;39;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-03-06;03:54:00;Sábado;Arma de fogo;Feminino;40;Ensino Fundamental Completo;Não Informada
Brejo Santo;AIS 32;HOMICIDIO DOLOSO;2021-03-06;13:00:00;Sábado;Arma branca;Feminino;35;Alfabetizado;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-03-06;15:00:00;Sábado;Arma de fogo;Masculino;19;Ensino Fundamental Completo;Não Informada
Boa Viagem;AIS 04;HOMICIDIO DOLOSO;2021-03-06;16:30:00;Sábado;Arma de fogo;Masculino;35;Alfabetizado;Parda
Quixadá;AIS 09;HOMICIDIO DOLOSO;2021-03-06;16:30:00;Sábado;Arma de fogo;Masculino;30;Não Alfabetizado;Não Informada
Crato;AIS 02;HOMICIDIO DOLOSO;2021-03-06;17:30:00;Sábado;Arma de fogo;Masculino;21;Ensino Fundamental Completo;Não Informada
Crato;AIS 02;HOMICIDIO DOLOSO;2021-03-06;17:40:00;Sábado;Arma de fogo;Masculino;22;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-03-06;18:46:00;Sábado;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-03-06;19:00:00;Sábado;Arma de fogo;Masculino;36;Ensino Médio Completo;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-03-06;19:00:00;Sábado;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Ibaretama;AIS 09;HOMICIDIO DOLOSO;2021-03-06;19:14:59;Sábado;Arma de fogo;Masculino;48;Não Alfabetizado;Não Informada
Baturité;AIS 29;HOMICIDIO DOLOSO;2021-03-06;21:00:00;Sábado;Arma de fogo;Masculino;26;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-03-07;03:12:59;Domingo;Arma de fogo;Masculino;36;Alfabetizado;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-03-07;03:12:59;Domingo;Arma de fogo;Masculino;16;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-03-07;03:36:59;Domingo;Arma de fogo;Masculino;20;Não Informada;Não Informada
Umirim;AIS 11;HOMICIDIO DOLOSO;2021-03-07;04:59:59;Domingo;Arma de fogo;Masculino;21;Alfabetizado;Parda
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-03-07;06:38:00;Domingo;Arma branca;Masculino;Não Informada;Não Informada;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-03-07;07:14:59;Domingo;Arma de fogo;Masculino;14;Ensino Fundamental Completo;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-03-07;07:14:59;Domingo;Arma de fogo;Masculino;18;Ensino Fundamental Incompleto;Não Informada
Maranguape;AIS 24;HOMICIDIO DOLOSO;2021-03-07;07:30:00;Domingo;Arma de fogo;Masculino;26;Ensino Fundamental Incompleto;Parda
Jaguaruana;AIS 01;HOMICIDIO DOLOSO;2021-03-07;09:29:59;Domingo;Arma de fogo;Masculino;41;Ensino Fundamental Incompleto;Parda
Canindé;AIS 04;HOMICIDIO DOLOSO;2021-03-07;19:30:00;Domingo;Arma branca;Masculino;35;Não Informada;Não Informada
Guaiúba;AIS 24;HOMICIDIO DOLOSO;2021-03-08;01:00:00;Segunda;Arma de fogo;Feminino;20;Ensino Médio Incompleto;Parda
Guaiúba;AIS 24;HOMICIDIO DOLOSO;2021-03-08;01:00:00;Segunda;Arma de fogo;Feminino;17;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-03-08;04:00:00;Segunda;Arma branca;Masculino;55;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-03-08;04:30:00;Segunda;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-03-08;07:59:59;Segunda;Arma de fogo;Masculino;60;Alfabetizado;Não Informada
Icó;AIS 34;HOMICIDIO DOLOSO;2021-03-08;13:30:00;Segunda;Arma de fogo;Masculino;26;Alfabetizado;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-03-08;13:33:00;Segunda;Arma de fogo;Masculino;19;Não Informada;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-03-08;16:00:00;Segunda;Arma de fogo;Masculino;20;Ensino Fundamental Incompleto;Parda
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-03-08;17:30:00;Segunda;Arma de fogo;Masculino;20;Ensino Médio Completo;Não Informada
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-03-09;10:34:00;Terça;Arma branca;Feminino;23;Alfabetizado;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-03-09;14:30:00;Terça;Arma de fogo;Masculino;21;Alfabetizado;Não Informada
Acaraú;AIS 11;HOMICIDIO DOLOSO;2021-03-09;15:00:00;Terça;Arma de fogo;Masculino;58;Não Alfabetizado;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-03-09;16:00:00;Terça;Arma de fogo;Masculino;27;Ensino Fundamental Completo;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-03-09;16:30:00;Terça;Arma de fogo;Masculino;39;Alfabetizado;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-03-09;18:18:00;Terça;Arma de fogo;Masculino;25;Ensino Médio Completo;Não Informada
Fortaleza;AIS 08;HOMICIDIO DOLOSO;2021-03-09;18:34:00;Terça;Arma de fogo;Masculino;48;Ensino Médio Completo;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-03-09;19:30:00;Terça;Outros meios;Masculino;34;Ensino Médio Incompleto;Parda
Fortaleza;AIS 08;HOMICIDIO DOLOSO;2021-03-09;22:18:00;Terça;Arma de fogo;Masculino;33;Alfabetizado;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-03-10;06:54:00;Quarta;Arma de fogo;Masculino;19;Alfabetizado;Não Informada
São Gonçalo do Amarante;AIS 23;HOMICIDIO DOLOSO;2021-03-10;07:30:00;Quarta;Arma de fogo;Feminino;44;Ensino Médio Completo;Não Informada
Boa Viagem;AIS 04;HOMICIDIO DOLOSO;2021-03-10;09:29:59;Quarta;Arma de fogo;Masculino;69;Alfabetizado;Parda
Boa Viagem;AIS 04;HOMICIDIO DOLOSO;2021-03-10;09:30:00;Quarta;Arma de fogo;Masculino;27;Ensino Fundamental Completo;Não Informada
Tejuçuoca;AIS 11;HOMICIDIO DOLOSO;2021-03-10;20:03:00;Quarta;Arma de fogo;Masculino;33;Ensino Médio Completo;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-03-10;20:50:00;Quarta;Arma de fogo;Masculino;23;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-03-10;22:23:00;Quarta;Arma de fogo;Masculino;27;Ensino Fundamental Incompleto;Não Informada
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-03-11;10:30:00;Quinta;Outros meios;Masculino;17;Não Informada;Não Informada
Baturité;AIS 29;HOMICIDIO DOLOSO;2021-03-11;11:30:00;Quinta;Arma branca;Masculino;29;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-03-11;16:14:59;Quinta;Arma de fogo;Masculino;27;Ensino Médio Completo;Parda
Jaguaribara;AIS 31;HOMICIDIO DOLOSO;2021-03-11;19:20:00;Quinta;Arma de fogo;Masculino;23;Ensino Médio Completo;Não Informada
Aracati;AIS 30;HOMICIDIO DOLOSO;2021-03-11;20:30:00;Quinta;Arma de fogo;Masculino;29;Ensino Fundamental Incompleto;Não Informada
Horizonte;AIS 25;HOMICIDIO DOLOSO;2021-03-11;22:59:59;Quinta;Arma de fogo;Masculino;14;Ensino Fundamental Incompleto;Branca
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-03-12;02:22:00;Sexta;Arma de fogo;Masculino;20;Alfabetizado;Não Informada
Groaíras;AIS 03;HOMICIDIO DOLOSO;2021-03-12;16:30:00;Sexta;Arma de fogo;Masculino;34;Ensino Médio Completo;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-03-12;22:00:00;Sexta;Arma de fogo;Masculino;20;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-03-12;22:06:59;Sexta;Arma de fogo;Masculino;19;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-03-12;22:06:59;Sexta;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Horizonte;AIS 25;HOMICIDIO DOLOSO;2021-03-12;23:30:00;Sexta;Arma de fogo;Masculino;20;Alfabetizado;Não Informada
Aracoiaba;AIS 29;HOMICIDIO DOLOSO;2021-03-13;01:00:00;Sábado;Arma de fogo;Masculino;26;Alfabetizado;Não Informada
Quixelô;AIS 10;HOMICIDIO DOLOSO;2021-03-13;04:59:59;Sábado;Arma de fogo;Masculino;25;Ensino Médio Completo;Parda
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-03-13;06:15:00;Sábado;Arma branca;Feminino;34;Alfabetizado;Não Informada
Nova Russas;AIS 07;HOMICIDIO DOLOSO;2021-03-13;06:29:59;Sábado;Arma de fogo;Masculino;65;Alfabetizado;Parda
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-03-13;06:49:59;Sábado;Arma de fogo;Masculino;22;Ensino Fundamental Completo;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-03-13;13:30:00;Sábado;Arma de fogo;Masculino;22;Alfabetizado;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-03-13;16:00:00;Sábado;Arma de fogo;Masculino;32;Não Informada;Não Informada
Fortaleza;AIS 19;ROUBO SEGUIDO DE MORTE (LATROCINIO);2021-03-13;16:30:00;Sábado;Arma de fogo;Masculino;50;Ensino Fundamental Completo;Não Informada
Maranguape;AIS 24;HOMICIDIO DOLOSO;2021-03-13;16:30:00;Sábado;Arma branca;Masculino;33;Não Informada;Não Informada
Icó;AIS 34;HOMICIDIO DOLOSO;2021-03-13;19:00:00;Sábado;Arma de fogo;Masculino;47;Alfabetizado;Não Informada
Icó;AIS 34;HOMICIDIO DOLOSO;2021-03-13;19:00:00;Sábado;Arma de fogo;Masculino;55;Alfabetizado;Não Informada
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-03-13;19:30:00;Sábado;Arma de fogo;Masculino;39;Ensino Fundamental Incompleto;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-03-13;19:30:00;Sábado;Arma de fogo;Feminino;16;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-03-13;22:00:00;Sábado;Arma branca;Masculino;32;Ensino Fundamental Completo;Parda
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-03-14;00:32:00;Domingo;Arma branca;Masculino;67;Não Informada;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-03-14;02:31:00;Domingo;Arma de fogo;Masculino;34;Alfabetizado;Não Informada
Forquilha;AIS 03;HOMICIDIO DOLOSO;2021-03-14;02:50:00;Domingo;Arma de fogo;Masculino;21;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-03-14;04:59:59;Domingo;Arma de fogo;Masculino;16;Não Informada;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-03-14;13:00:00;Domingo;Outros meios;Masculino;Não Informada;Não Informada;Não Informada
Itaitinga;AIS 25;HOMICIDIO DOLOSO;2021-03-14;16:30:00;Domingo;Arma de fogo;Masculino;24;Ensino Fundamental Completo;Não Informada
Caucaia;AIS 12;ROUBO SEGUIDO DE MORTE (LATROCINIO);2021-03-15;04:59:59;Segunda;Arma de fogo;Masculino;27;Alfabetizado;Branca
Boa Viagem;AIS 04;HOMICIDIO DOLOSO;2021-03-15;06:00:00;Segunda;Arma branca;Masculino;44;Não Alfabetizado;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-03-15;08:39:00;Segunda;Arma de fogo;Masculino;22;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-03-15;11:51:59;Segunda;Arma de fogo;Masculino;22;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-03-15;13:30:00;Segunda;Arma de fogo;Masculino;48;Ensino Fundamental Incompleto;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-03-15;13:59:59;Segunda;Arma de fogo;Masculino;19;Não Informada;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-03-15;16:11:59;Segunda;Arma de fogo;Masculino;41;Alfabetizado;Parda
Santana do Acaraú;AIS 03;HOMICIDIO DOLOSO;2021-03-15;17:05:00;Segunda;Arma de fogo;Masculino;39;Alfabetizado;Parda
Aratuba;AIS 29;HOMICIDIO DOLOSO;2021-03-15;19:20:00;Segunda;Arma de fogo;Masculino;24;Ensino Fundamental Completo;Não Informada
Aracoiaba;AIS 29;HOMICIDIO DOLOSO;2021-03-15;20:19:59;Segunda;Arma de fogo;Masculino;40;Ensino Fundamental Incompleto;Não Informada
Aracoiaba;AIS 29;HOMICIDIO DOLOSO;2021-03-15;20:19:59;Segunda;Arma de fogo;Feminino;40;Ensino Fundamental Incompleto;Não Informada
Santana do Acaraú;AIS 03;HOMICIDIO DOLOSO;2021-03-15;20:57:00;Segunda;Arma de fogo;Masculino;37;Alfabetizado;Não Informada
Choró;AIS 09;HOMICIDIO DOLOSO;2021-03-15;21:19:59;Segunda;Arma de fogo;Masculino;21;Alfabetizado;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-03-16;00:01:00;Terça;Arma de fogo;Masculino;43;Alfabetizado;Parda
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-03-16;00:01:00;Terça;Arma de fogo;Feminino;27;Não Informada;Não Informada
Quixeré;AIS 01;HOMICIDIO DOLOSO;2021-03-16;03:29:59;Terça;Arma de fogo;Masculino;40;Alfabetizado;Branca
Itaitinga;AIS 25;ROUBO SEGUIDO DE MORTE (LATROCINIO);2021-03-16;05:19:59;Terça;Arma de fogo;Masculino;20;Alfabetizado;Parda
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-03-16;12:15:00;Terça;Arma de fogo;Masculino;32;Ensino Fundamental Incompleto;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-03-16;14:17:00;Terça;Arma de fogo;Masculino;29;Alfabetizado;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-03-16;18:30:00;Terça;Arma de fogo;Masculino;18;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-03-16;19:00:00;Terça;Arma de fogo;Masculino;23;Ensino Médio Completo;Parda
Forquilha;AIS 03;HOMICIDIO DOLOSO;2021-03-16;19:40:00;Terça;Arma de fogo;Masculino;34;Ensino Médio Completo;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-03-17;01:59:59;Quarta;Arma de fogo;Masculino;19;Ensino Médio Incompleto;Branca
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-03-17;06:00:00;Quarta;Arma de fogo;Masculino;25;Alfabetizado;Não Informada
Quixadá;AIS 09;HOMICIDIO DOLOSO;2021-03-17;09:10:00;Quarta;Arma de fogo;Masculino;35;Ensino Fundamental Incompleto;Parda
Itarema;AIS 11;HOMICIDIO DOLOSO;2021-03-17;10:59:59;Quarta;Arma de fogo;Masculino;22;Alfabetizado;Não Informada
Jaguaruana;AIS 01;HOMICIDIO DOLOSO;2021-03-17;11:00:00;Quarta;Arma de fogo;Masculino;17;Ensino Fundamental Completo;Branca
Quixadá;AIS 09;HOMICIDIO DOLOSO;2021-03-17;13:40:00;Quarta;Arma de fogo;Masculino;25;Ensino Fundamental Incompleto;Branca
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-03-17;15:29:59;Quarta;Arma de fogo;Masculino;32;Ensino Fundamental Incompleto;Preta
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-03-17;19:59:59;Quarta;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-03-18;01:18:00;Quinta;Arma branca;Masculino;25;Ensino Fundamental Completo;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-03-18;04:20:00;Quinta;Arma de fogo;Masculino;40;Ensino Fundamental Incompleto;Não Informada
Tabuleiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-03-18;09:10:00;Quinta;Arma de fogo;Masculino;15;Alfabetizado;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-03-18;13:06:59;Quinta;Arma de fogo;Masculino;17;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-03-18;18:40:00;Quinta;Arma de fogo;Masculino;15;Ensino Fundamental Completo;Parda
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-03-18;22:17:00;Quinta;Arma de fogo;Masculino;27;Não Informada;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-03-19;03:50:59;Sexta;Arma de fogo;Masculino;33;Alfabetizado;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-03-19;07:59:59;Sexta;Arma de fogo;Masculino;31;Ensino Fundamental Incompleto;Parda
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-03-19;10:30:00;Sexta;Arma de fogo;Masculino;18;Ensino Fundamental Incompleto;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-03-19;14:19:59;Sexta;Arma de fogo;Masculino;41;Ensino Fundamental Completo;Parda
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-03-19;19:30:00;Sexta;Arma branca;Masculino;33;Ensino Fundamental Incompleto;Não Informada
Capistrano;AIS 29;HOMICIDIO DOLOSO;2021-03-19;21:29:59;Sexta;Arma de fogo;Masculino;16;Alfabetizado;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-03-20;00:45:00;Sábado;Arma de fogo;Masculino;19;Ensino Médio Incompleto;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-03-20;02:00:00;Sábado;Arma de fogo;Masculino;25;Ensino Fundamental Incompleto;Parda
Forquilha;AIS 03;HOMICIDIO DOLOSO;2021-03-20;07:30:00;Sábado;Arma de fogo;Masculino;26;Não Informada;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-03-20;13:40:00;Sábado;Arma de fogo;Masculino;17;Não Informada;Não Informada
Caucaia;AIS 26;HOMICIDIO DOLOSO;2021-03-20;13:40:00;Sábado;Arma de fogo;Masculino;21;Alfabetizado;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-03-21;01:30:00;Domingo;Arma de fogo;Feminino;32;Ensino Fundamental Incompleto;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-03-21;08:13:59;Domingo;Arma de fogo;Masculino;17;Ensino Fundamental Incompleto;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-03-21;08:13:59;Domingo;Arma de fogo;Masculino;17;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-03-21;13:30:00;Domingo;Arma de fogo;Feminino;25;Ensino Médio Completo;Parda
Salitre;AIS 33;HOMICIDIO DOLOSO;2021-03-21;19:59:59;Domingo;Arma de fogo;Masculino;41;Alfabetizado;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-03-21;20:40:00;Domingo;Arma branca;Masculino;22;Não Alfabetizado;Não Informada
Beberibe;AIS 30;HOMICIDIO DOLOSO;2021-03-21;21:00:00;Domingo;Arma de fogo;Masculino;30;Ensino Médio Completo;Branca
Campos Sales;AIS 33;HOMICIDIO DOLOSO;2021-03-22;00:00:00;Segunda;Arma de fogo;Masculino;19;Ensino Fundamental Incompleto;Preta
Horizonte;AIS 25;HOMICIDIO DOLOSO;2021-03-22;02:25:00;Segunda;Arma de fogo;Masculino;21;Alfabetizado;Branca
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-03-22;19:47:00;Segunda;Arma de fogo;Masculino;36;Alfabetizado;Parda
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-03-22;20:19:59;Segunda;Arma de fogo;Masculino;14;Alfabetizado;Não Informada
Horizonte;AIS 25;HOMICIDIO DOLOSO;2021-03-22;20:30:00;Segunda;Arma de fogo;Feminino;21;Não Informada;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-03-22;20:40:00;Segunda;Arma de fogo;Masculino;38;Ensino Fundamental Completo;Parda
Maranguape;AIS 24;HOMICIDIO DOLOSO;2021-03-22;21:00:00;Segunda;Arma de fogo;Masculino;23;Alfabetizado;Não Informada
Groaíras;AIS 03;HOMICIDIO DOLOSO;2021-03-22;21:29:59;Segunda;Arma de fogo;Masculino;37;Não Informada;Não Informada
Acarape;AIS 29;HOMICIDIO DOLOSO;2021-03-23;03:29:59;Terça;Arma de fogo;Masculino;44;Alfabetizado;Não Informada
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-03-23;07:00:00;Terça;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Pacatuba;AIS 24;LESAO CORPORAL SEGUIDA DE MORTE;2021-03-23;07:59:59;Terça;Arma branca;Masculino;52;Ensino Fundamental Completo;Parda
Trairi;AIS 23;HOMICIDIO DOLOSO;2021-03-23;10:00:00;Terça;Arma de fogo;Masculino;19;Não Informada;Não Informada
Tauá;AIS 13;HOMICIDIO DOLOSO;2021-03-23;10:20:00;Terça;Arma de fogo;Masculino;30;Alfabetizado;Parda
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-03-23;11:40:00;Terça;Arma de fogo;Masculino;20;Ensino Médio Completo;Parda
Orós;AIS 34;HOMICIDIO DOLOSO;2021-03-23;12:29:59;Terça;Arma branca;Masculino;40;Alfabetizado;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-03-23;16:00:00;Terça;Arma de fogo;Masculino;30;Ensino Médio Completo;Não Informada
Orós;AIS 34;HOMICIDIO DOLOSO;2021-03-23;16:59:59;Terça;Arma de fogo;Feminino;57;Alfabetizado;Não Informada
Orós;AIS 34;HOMICIDIO DOLOSO;2021-03-23;16:59:59;Terça;Arma de fogo;Masculino;53;Alfabetizado;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-03-24;01:23:00;Quarta;Arma de fogo;Masculino;20;Alfabetizado;Parda
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-03-24;01:59:59;Quarta;Arma de fogo;Masculino;30;Alfabetizado;Não Informada
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-03-24;03:00:00;Quarta;Arma de fogo;Masculino;21;Ensino Fundamental Completo;Não Informada
Chorozinho;AIS 25;HOMICIDIO DOLOSO;2021-03-24;07:04:59;Quarta;Arma branca;Masculino;40;Não Alfabetizado;Branca
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-03-24;07:30:00;Quarta;Arma de fogo;Masculino;38;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-03-24;08:30:00;Quarta;Arma de fogo;Masculino;37;Ensino Fundamental Incompleto;Não Informada
Paraipaba;AIS 23;HOMICIDIO DOLOSO;2021-03-24;16:00:00;Quarta;Arma de fogo;Masculino;29;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-03-24;20:30:00;Quarta;Arma de fogo;Masculino;14;Ensino Fundamental Incompleto;Parda
Ibaretama;AIS 09;ROUBO SEGUIDO DE MORTE (LATROCINIO);2021-03-24;20:30:00;Quarta;Arma de fogo;Masculino;31;Não Informada;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-03-24;22:00:00;Quarta;Outros meios;Masculino;20;Ensino Médio Completo;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-03-24;23:10:00;Quarta;Arma branca;Masculino;31;Alfabetizado;Não Informada
